1711,174,1977663
2338,175,1606124
2527,176,5092407
1169,177,3819073
2712,178,4837393
657,179,3753082
2815,180,1443298
2493,181,2068084
2720,182,1270805
349,183,5089262
2763,184,1126948
1791,185,2494284
43,186,1168371
1163,187,3143688
1289,188,5086793
2788,189,3267062
2765,190,4219371
1049,191,3905394
1884,192,5475671
1732,193,724200
1381,194,5116186
2466,195,2471743
189,196,4776527
2737,197,3561507
2394,198,3084276
2200,199,4075501
1309,200,5234154
1327,201,3772401
96,202,4337609
624,203,2090597
199,204,1950045
1861,205,3343401
2844,206,4723650
1617,207,1107255
2426,208,651031
1299,209,3454569
1483,210,796770
908,211,3052449
2821,212,701632
1082,213,3696408
2607,214,2671687
1269,215,5325767
529,216,2873530
22,217,668779
1465,218,1686376
1120,219,2708857
962,220,1935329
1030,221,1312734
1943,222,1680150
2068,223,2558897
1958,224,1608844
1554,225,3108856
1735,226,1335165
2075,227,3356564
2187,228,1370891
1644,229,1280778
506,230,1861793
239,231,4130926
77,232,2824232
1367,233,4821102
642,234,1065315
1158,235,5092408
1541,236,1480808
1803,237,4064841
1195,238,1216956
479,239,2218195
2962,240,1748169
1206,241,612426
2109,242,2565886
2891,243,3689996
1332,244,4569092
1251,245,4411243
2575,246,4646424
1388,247,3295064
1827,248,5168073
975,249,3097581
2557,250,3233104
800,251,3338326
1140,252,1008007
558,253,2047709
1811,254,4588104
1550,255,1883858
788,256,4479715
2130,257,4495059
1112,258,2687291
2671,259,3633342
1610,260,807293
1708,261,1044656
1387,262,2769598
1158,263,3628024
1920,264,2192945
1184,265,1825117
1353,266,2397441
2112,267,4633352
2299,268,3921041
1021,269,1152720
100,270,4243470
1860,271,1193056
758,272,4639725
1266,273,1459399
669,274,1953734
1156,275,2914908
2890,276,3855757
282,277,4341452
410,278,4520873
1074,279,592706
1753,280,4912690
408,281,744497
2176,282,2137548
419,283,3927169
61,284,3399578
2203,285,3758867
2226,286,2457441
2319,287,5448499
1742,288,2358523
1795,289,867481
423,290,4718261
1022,291,4675996
2369,292,3555973
1969,293,1686132
399,294,3023787
1124,295,5456490
1760,296,1527010
243,297,2819998
742,298,3129859
1477,299,3163188
2488,300,3276407
2053,301,2939485
280,302,1585239
1401,303,2533117
718,304,674594
712,305,4403518
2290,306,2404122
2881,307,5197297
2953,308,1973755
278,309,3675740
2087,310,5310297
2255,311,2662820
43,312,1366997
2667,313,3514392
1632,314,3804283
681,315,1030679
479,316,1676027
221,317,3409760
1450,318,1649091
2711,319,2752308
508,320,636021
797,321,2334634
732,322,3990346
336,323,3599311
856,324,1667907
2380,325,4203703
101,326,3472071
2624,327,4386789
597,328,846110
2422,329,3598226
162,330,2672840
557,331,4823454
2830,332,1254203
2073,333,3022288
1205,334,2101112
2260,335,5280139
18,336,2663817
1110,337,4947856
734,338,4975193
2288,339,5356714
2160,340,5045231
1599,341,544378
54,342,1499657
2435,343,1081951
2033,344,2413137
2655,345,3875457
7,346,1170622
2627,347,2918011
2769,348,2231242
277,349,3454371
1277,350,3595915
846,351,2533111
2134,352,5369905
1640,353,2839781
2647,354,1206491
957,355,3499318
1487,356,798422
2043,357,2016601
2693,358,1747571
588,359,1760200
1389,360,5379779
506,361,3410649
1627,362,620081
1568,363,1711075
2668,364,1895421
1931,365,4123211
1141,366,1161937
903,367,3664234
1123,368,3120641
1646,369,2676828
2889,370,1255268
1379,371,3463464
391,372,1266761
1149,373,3582535
111,374,1989144
1679,375,2877331
1700,376,2495495
372,377,4770638
1555,378,2289397
1040,379,3241995
67,380,4547302
2929,381,2711100
1817,382,5029660
2868,383,3304794
2500,384,1153102
2820,385,1677355
160,386,1238024
678,387,3146355
1454,388,4461470
200,389,639993
944,390,4711758
1231,391,1820852
793,392,3233457
1880,393,5120595
795,394,1574174
2854,395,4725478
1155,396,2881500
1498,397,3787692
1518,398,5440321
2441,399,2171705
895,400,1822443
2423,401,4982596
1121,402,567834
585,403,4225291
1862,404,4628329
1520,405,3651939
2162,406,4583591
1210,407,1617951
2554,408,5209302
2474,409,2014428
1662,410,5076992
1767,411,1383656
1742,412,2260272
2738,413,1820237
800,414,4915284
2338,415,5373501
2535,416,918381
2178,417,1945691
2271,418,2637744
609,419,999972
1685,420,4860477
2938,421,4067576
1508,422,2866425
1298,423,5114889
2866,424,2605322
134,425,4810655
497,426,4522862
15,427,3574021
2937,428,3940920
230,429,4470227
2562,430,4636713
426,431,4934745
1680,432,5243559
977,433,5146021
1303,434,1596508
2746,435,663218
1062,436,666734
1864,437,2498861
1864,438,2712534
2811,439,5441956
2805,440,2498528
2929,441,978830
1831,442,1088894
1362,443,2282097
2944,444,1195016
337,445,2990580
1777,446,837972
646,447,2633537
2213,448,5097518
1568,449,870678
357,450,3860404
728,451,1029353
1124,452,3269969
1761,453,704950
2274,454,3989396
731,455,3597030
734,456,743212
2886,457,3031453
5,458,3889986
2652,459,1360928
1167,460,1930483
287,461,5425570
1840,462,5076392
130,463,2057450
2700,464,3022548
2292,465,2353954
1692,466,880906
222,467,4691006
1965,468,3828281
510,469,3348422
2959,470,3726853
1956,471,1954946
1779,472,3371842
2050,473,2699266
238,474,4009551
520,475,3135303
2427,476,4172813
2245,477,1682385
356,478,2293755
2290,479,3423494
1544,480,5135024
1744,481,4451260
1616,482,1517619
2922,483,3117219
2924,484,4739066
1125,485,3559442
859,486,1288318
1147,487,2771564
367,488,2354231
1263,489,3281071
2039,490,2653561
907,491,850905
1014,492,2983723
214,493,1634358
656,494,5111968
2569,495,2681931
909,496,3555091
2248,497,3587417
2774,498,699780
230,499,2147278
445,500,4513065
1009,501,788045
1993,502,4197139
2380,503,4933784
1150,504,2005855
731,505,1818712
1067,506,2300564
489,507,1906442
861,508,2820704
822,509,2514053
1585,510,851050
1052,511,867755
391,512,1421843
497,513,1590316
1210,514,2856527
543,515,5073010
788,516,2182233
1422,517,4882605
2830,518,3425368
2627,519,638843
124,520,2303500
1953,521,4479282
1151,522,2138548
1446,523,2832590
548,524,1334016
697,525,4370738
1187,526,4945838
1495,527,2637916
562,528,4137668
109,529,4864362
271,530,1308713
1720,531,4502339
2068,532,5244895
280,533,5070884
285,534,4632032
1275,535,2999431
1645,536,2653845
2550,537,3984497
2238,538,1301549
1502,539,5282841
2424,540,1088224
20,541,4752304
897,542,2052289
2454,543,5187025
2450,544,3067257
1659,545,2449287
1938,546,2756517
2799,547,1745909
691,548,4759182
1452,549,2585510
26,550,3765697
2009,551,3447282
2349,552,5281931
404,553,3090697
965,554,1425811
2468,555,1123999
1027,556,2688468
370,557,1451572
2639,558,872629
949,559,3799743
299,560,5498502
2444,561,4353334
1510,562,5048729
2710,563,2664829
2924,564,3842939
1021,565,773800
1355,566,3485710
1561,567,2611631
1448,568,3941764
585,569,2468845
2456,570,4652858
245,571,989525
2699,572,3314926
1695,573,4542450
778,574,1899039
1463,575,5232600
2025,576,2058048
1070,577,1320876
2256,578,5015128
2426,579,3394317
2459,580,3321913
823,581,1204830
1201,582,1693018
1863,583,3447090
1394,584,4795860
2105,585,2020690
1330,586,3337653
213,587,4612397
1010,588,1825541
2631,589,1513181
2270,590,3810771
1130,591,5346962
1136,592,3003194
491,593,4874397
1659,594,4809461
1870,595,5044827
708,596,947932
895,597,2391676
131,598,3101691
791,599,5418159
2623,600,2616909
2990,601,4340204
1815,602,5203674
2415,603,1940957
1734,604,1554346
1887,605,1525930
2486,606,5109925
1767,607,1956959
2644,608,4288584
1218,609,1274556
612,610,3021190
1848,611,3409882
1899,612,2536441
304,613,4510901
979,614,665283
1012,615,900442
2796,616,4060294
1606,617,1382254
1788,618,5137659
153,619,3616024
817,620,4743475
1386,621,2936972
2662,622,2221352
1125,623,4477621
2018,624,5025599
2852,625,754623
1518,626,1977693
738,627,4971518
2204,628,4386595
2302,629,1671806
493,630,4945799
2187,631,2573096
1395,632,1520336
580,633,923725
1085,634,2660206
1125,635,2263698
2713,636,4801587
2364,637,4877816
1891,638,2667698
2311,639,1304327
2956,640,2429107
567,641,3222039
1806,642,4815248
2377,643,3043259
2907,644,2489903
1398,645,2699274
2558,646,3239387
1568,647,3093387
9,648,3730369
981,649,3650108
2149,650,807109
208,651,600383
8,652,2516095
2338,653,4547874
1625,654,4545046
1200,655,3927050
1447,656,2927990
1734,657,1619899
871,658,3642353
2481,659,2596229
660,660,2988720
1042,661,1982734
2009,662,4324499
543,663,3311545
2506,664,4626413
1395,665,2583601
1433,666,719253
1630,667,2804436
652,668,2640874
2671,669,1182526
75,670,1400743
1741,671,3906736
2815,672,3312095
2725,673,4370013
2446,674,5020885
1606,675,5353617
2484,676,4619514
2112,677,1355070
2203,678,5352323
339,679,5120549
1171,680,1503719
668,681,3169373
1892,682,2839474
1930,683,2830851
2536,684,2052233
2903,685,634623
886,686,3248315
2698,687,1390254
2753,688,3108351
521,689,2959537
1271,690,4154064
1227,691,3535570
1797,692,4660706
2780,693,1972238
712,694,4392383
322,695,2977027
1566,696,3789763
948,697,3023479
531,698,1007280
450,699,861762
2783,700,665903
199,701,1696794
589,702,5370084
123,703,4167353
119,704,1993324
653,705,1027437
2781,706,3646966
430,707,1192571
1252,708,4577851
2880,709,4804593
475,710,2604059
2390,711,5057095
360,712,3691861
109,713,2600561
2505,714,938531
1840,715,4314436
2935,716,3889584
1681,717,2971778
1629,718,1002167
971,719,3233476
1246,720,3304121
2437,721,1176259
804,722,1202779
65,723,4483586
1541,724,1493529
250,725,1063516
2840,726,4612331
1379,727,2919782
1878,728,2461235
717,729,2810624
1107,730,3923103
1977,731,1919677
2779,732,2934625
411,733,4032620
633,734,1610952
2855,735,3796483
955,736,5298299
2597,737,3283751
273,738,1793490
96,739,1862811
1356,740,1936337
1629,741,1305154
836,742,3378626
1863,743,3550674
1722,744,1015342
63,745,1170071
364,746,5005623
1728,747,2259617
303,748,4146901
1489,749,4581836
2606,750,1117355
291,751,5305578
2368,752,832261
1586,753,5441679
944,754,3668209
2489,755,3178488
30,756,1512695
126,757,1920408
555,758,988470
300,759,2233281
1369,760,3725724
2575,761,4869099
1225,762,3835137
2883,763,3121189
2718,764,1131425
1741,765,547605
2791,766,2745268
1915,767,4571309
1259,768,4788652
2535,769,1557997
724,770,1646602
1630,771,3843854
213,772,1726942
584,773,2752978
64,774,1254361
832,775,5284262
72,776,1433296
66,777,2340656
2653,778,5030544
876,779,2661819
1070,780,961560
1357,781,2982716
441,782,4785079
1659,783,2809665
1262,784,2634819
1257,785,3939061
2714,786,1341171
2876,787,2723922
1054,788,5142490
1991,789,4718115
1911,790,3268160
2589,791,1328949
2897,792,5276319
1347,793,1811162
717,794,1214967
2736,795,1292697
2322,796,665614
2636,797,1416885
2327,798,1497736
598,799,646424
1551,800,3984990
2578,801,5051548
1965,802,3475326
1999,803,2774263
414,804,2920191
1327,805,3549440
2382,806,4383168
535,807,4728162
2730,808,4713116
2334,809,803740
1717,810,2918731
2123,811,3054130
2102,812,5314392
2743,813,2724404
1678,814,5384826
945,815,4823592
208,816,4842578
376,817,1944278
489,818,1548544
867,819,5297521
647,820,2879971
1590,821,2620933
1188,822,5077827
1666,823,3768996
1652,824,1806871
268,825,1694583
1009,826,2032935
419,827,1391205
2306,828,2117927
2237,829,2525449
1260,830,3439879
2453,831,5446414
2067,832,1763237
2416,833,3360691
1807,834,2984546
2869,835,5254766
456,836,2017554
798,837,3483693
2399,838,4247053
88,839,861303
1434,840,5146339
1115,841,878449
2276,842,2778668
1062,843,3098941
727,844,2408700
1906,845,4915261
606,846,4327414
2225,847,3644853
100,848,574584
2499,849,3344398
795,850,1711604
2357,851,1858999
1314,852,1681950
1318,853,4642470
862,854,3993345
2959,855,2654013
1107,856,3583981
1935,857,4013895
663,858,2316619
888,859,2851937
2971,860,4340817
2778,861,5478837
1399,862,4694096
2993,863,1975650
1265,864,519658
1445,865,801208
1402,866,4440802
102,867,4065375
669,868,1803724
1306,869,615191
2828,870,1639075
2333,871,3758809
2721,872,2923129
28,873,3703773
879,874,872969
926,875,3704437
2338,876,3318568
127,877,3699351
1441,878,5315802
362,879,2239992
782,880,2222977
970,881,998355
456,882,2744241
1013,883,4411464
1222,884,3338014
2301,885,754850
1687,886,4559607
2517,887,2335025
1106,888,4905036
1637,889,5149782
1799,890,1774953
322,891,2320413
2081,892,3574599
1013,893,1256324
665,894,4069720
2774,895,4936986
832,896,4653057
2445,897,1047619
808,898,4618788
404,899,3939096
1848,900,4891034
2772,901,1699819
2362,902,2836096
979,903,3094056
2098,904,2665193
1703,905,4063958
797,906,2635953
2530,907,1475517
2020,908,986609
1242,909,5374626
2299,910,5015310
1819,911,2988206
490,912,3751770
870,913,5131183
761,914,4469160
1819,915,3922910
1549,916,5455714
800,917,986343
1348,918,3673722
858,919,522091
2781,920,1220781
1100,921,3584979
2572,922,805480
1442,923,2546956
587,924,2538007
246,925,4401506
2865,926,4714123
56,927,2759544
2833,928,5249396
91,929,3848842
2431,930,1165497
2640,931,3442846
2853,932,2524297
239,933,2326660
594,934,1964162
2996,935,1503249
13,936,4265278
279,937,1174148
1675,938,1694582
2410,939,3400631
1451,940,5478336
2709,941,1751153
181,942,4716473
1088,943,2469400
2182,944,1489021
2308,945,2077252
1162,946,4637267
1134,947,4815342
1247,948,2061926
2529,949,502087
1642,950,4385774
2039,951,1903461
425,952,3232238
1932,953,3011800
1612,954,518294
2823,955,1058011
1545,956,1602056
77,957,686694
650,958,4940279
172,959,3116128
2476,960,3906156
1865,961,1459506
583,962,867491
662,963,4622135
1317,964,3236114
563,965,590031
2961,966,2340361
2552,967,3396883
1118,968,3865396
2621,969,1679779
2729,970,852862
2279,971,4105050
1179,972,1168720
2695,973,2018083
2111,974,2714039
2943,975,3232229
909,976,3896932
404,977,2284314
1168,978,3359948
1067,979,2537085
698,980,1062576
2410,981,4823202
1914,982,2359607
1204,983,2181343
2839,984,2131383
775,985,2219752
2844,986,1555410
1238,987,637305
184,988,1906749
2094,989,1506540
2129,990,1551324
2552,991,645418
52,992,1253641
450,993,3743230
1443,994,2764468
1930,995,2242437
1683,996,4871076
632,997,3525314
553,998,1779932
1798,999,3376270
905,1000,891544
1543,1001,2323308
947,1002,1565878
1641,1003,4229627
1002,1004,4453938
1088,1005,2901764
1874,1006,2145738
2528,1007,2865843
2622,1008,1507072
2135,1009,923747
787,1010,4133758
2077,1011,4503186
1140,1012,2337427
2938,1013,5092148
434,1014,696092
1170,1015,4753059
640,1016,3476030
143,1017,2442547
1545,1018,2759183
1923,1019,4009700
2950,1020,3031700
1327,1021,5062001
1360,1022,2944805
589,1023,1967941
2070,1024,4102381
2695,1025,3825677
2020,1026,3839054
907,1027,2675240
960,1028,2784481
340,1029,1333243
786,1030,1943643
1469,1031,3687522
2567,1032,4798795
1956,1033,2115009
2114,1034,4588735
1160,1035,3970872
672,1036,2291910
2937,1037,1436469
2526,1038,3303505
859,1039,2048931
361,1040,2503155
486,1041,4462784
2826,1042,2926024
2757,1043,1774732
2340,1044,3363121
2537,1045,1948765
1963,1046,957117
2770,1047,3723407
2883,1048,3886179
818,1049,3826521
2298,1050,4524780
2661,1051,2847868
747,1052,1300205
1744,1053,3004820
1992,1054,3286322
1917,1055,816465
2307,1056,4998199
1248,1057,922303
2121,1058,2842063
1930,1059,2562881
292,1060,1887784
1631,1061,4268892
1667,1062,3951398
1078,1063,4390703
2864,1064,1430059
2164,1065,637441
2205,1066,4957048
741,1067,715443
516,1068,1142829
881,1069,3284628
2610,1070,1179756
919,1071,1171155
199,1072,5050972
1889,1073,4542415
21,1074,4825865
1275,1075,4061195
1691,1076,5166441
2889,1077,4644733
2981,1078,3200826
1604,1079,667717
2665,1080,1336326
328,1081,1412219
2680,1082,3539400
1709,1083,986401
38,1084,2349801
2168,1085,1992119
1089,1086,2555235
1246,1087,4369198
1890,1088,4769991
2092,1089,1465844
1123,1090,1799193
670,1091,1114926
1038,1092,3854297
1138,1093,2683524
1229,1094,739613
896,1095,3181589
1059,1096,4716185
329,1097,4648844
2093,1098,2645953
512,1099,1812426
2047,1100,3294469
1441,1101,803651
415,1102,2009787
1813,1103,3277989
1872,1104,601755
1575,1105,2474930
958,1106,3920931
2118,1107,5419567
920,1108,5416411
1088,1109,2037236
1175,1110,1709043
1543,1111,503524
1097,1112,2872776
1578,1113,2624183
1818,1114,1876741
1115,1115,5400627
737,1116,3442086
2848,1117,5090554
834,1118,1555224
1912,1119,2113724
2861,1120,4432061
813,1121,2072012
2058,1122,1676043
2032,1123,4079248
2190,1124,1097684
1101,1125,4068179
703,1126,3609632
1204,1127,2247861
881,1128,2828726
321,1129,4008386
1682,1130,2616378
129,1131,1536671
1072,1132,2640176
1977,1133,2983648
253,1134,1619679
1828,1135,3821047
1916,1136,4426192
1529,1137,775880
1731,1138,2528693
679,1139,4177240
1788,1140,903655
958,1141,3068003
66,1142,5101960
2556,1143,4233164
2436,1144,1718216
392,1145,1729775
1641,1146,2864258
62,1147,4219859
649,1148,5159814
2936,1149,2698555
2332,1150,1181298
1165,1151,1483739
937,1152,3990073
952,1153,1925160
613,1154,2659334
2144,1155,2231176
1574,1156,2719481
423,1157,1870057
2666,1158,3326927
2338,1159,4414445
2521,1160,3752673
2308,1161,2021379
844,1162,1666819
1695,1163,4955729
2240,1164,4811405
2336,1165,4805133
299,1166,645110
1061,1167,4762987
1122,1168,5208667
2422,1169,1403441
2876,1170,4782304
1822,1171,4823910
2567,1172,4341613
2388,1173,1498792
2781,1174,3258330
610,1175,975517
122,1176,1149093
2433,1177,3521730
1853,1178,3952160
2607,1179,1578847
897,1180,2393128
2639,1181,5306779
2670,1182,3623119
67,1183,2948460
961,1184,3117915
2287,1185,4518502
2101,1186,3596456
1133,1187,1570037
844,1188,4745768
2585,1189,3728870
1150,1190,2993099
225,1191,3643423
1420,1192,2566586
659,1193,5171759
1322,1194,2221436
2187,1195,1282176
2975,1196,4115772
1399,1197,951273
1530,1198,1686498
600,1199,586016
1850,1200,4257693
927,1201,3417741
618,1202,2152770
586,1203,4225337
80,1204,3136782
818,1205,5132261
1337,1206,3688327
562,1207,4548535
2434,1208,2923777
2278,1209,4067856
469,1210,1387901
1494,1211,1758393
830,1212,2360236
525,1213,613115
9,1214,2890193
2018,1215,2005645
483,1216,3705476
1178,1217,1330664
2521,1218,985810
2592,1219,615543
160,1220,2332866
1763,1221,4100458
962,1222,5305139
1610,1223,4986602
2498,1224,822561
830,1225,2209127
604,1226,2890950
2548,1227,3933324
84,1228,4993181
2902,1229,1292948
2793,1230,3269633
2324,1231,1171318
2606,1232,1391028
1236,1233,2641916
1677,1234,711228
2340,1235,4773426
488,1236,2448104
1992,1237,1838329
2702,1238,4679217
2828,1239,4177403
2821,1240,4901755
2455,1241,3168121
2914,1242,4343355
178,1243,2811327
2387,1244,1917234
796,1245,5090361
1765,1246,4724311
1483,1247,2882016
271,1248,1760978
1961,1249,4725965
1466,1250,2223589
769,1251,1862510
1955,1252,3778533
2212,1253,1234966
919,1254,1718310
1949,1255,3827246
2354,1256,2633590
853,1257,5106697
1243,1258,3584319
291,1259,5076310
2984,1260,5244752
2100,1261,957294
2329,1262,3226293
2970,1263,4098445
2932,1264,2887938
901,1265,2997854
933,1266,5458351
2251,1267,1825455
1911,1268,2666333
2381,1269,4902404
603,1270,5475447
207,1271,4818887
2563,1272,664564
987,1273,3780765
1732,1274,749368
1060,1275,4543059
70,1276,1673434
1058,1277,4810359
2522,1278,3481024
686,1279,1849860
2895,1280,3765991
2123,1281,5372789
2952,1282,3270527
671,1283,2786362
1541,1284,3920435
325,1285,960520
1341,1286,963590
273,1287,4607179
677,1288,2664537
2399,1289,1890167
1551,1290,2262409
1416,1291,2044092
1130,1292,3583605
769,1293,2038232
2202,1294,1429405
2402,1295,3684806
812,1296,3697894
1473,1297,4843668
2761,1298,3844794
2968,1299,3145042
796,1300,3764300
57,1301,2957094
2305,1302,682489
380,1303,1742141
2979,1304,974922
1611,1305,3319324
154,1306,2746518
2979,1307,748564
832,1308,4624772
1183,1309,3237140
1391,1310,3234862
1514,1311,4669272
993,1312,4770530
1225,1313,1500160
1498,1314,705922
675,1315,3556027
1646,1316,1921867
2782,1317,2566754
2459,1318,4468722
2502,1319,1261281
2378,1320,3543082
388,1321,1370192
504,1322,3856899
482,1323,3106016
2659,1324,1736428
751,1325,2374128
811,1326,1948185
2443,1327,4543231
1983,1328,3971136
168,1329,5182076
1873,1330,1293373
2915,1331,5017786
1903,1332,1518101
2294,1333,4006847
1999,1334,1574295
147,1335,1980412
2678,1336,2041374
2551,1337,1787862
285,1338,3745140
2680,1339,1032866
2584,1340,1560017
2556,1341,825584
1100,1342,853569
2984,1343,3679294
1981,1344,940835
2138,1345,5025230
1841,1346,3136205
452,1347,4297618
2845,1348,895693
2430,1349,3715843
90,1350,3552074
1542,1351,2235472
419,1352,5174282
934,1353,4745780
1149,1354,733069
2410,1355,5076576
1995,1356,768790
772,1357,1098264
333,1358,1943369
2790,1359,1977754
565,1360,2689072
683,1361,4707000
1831,1362,1043095
1795,1363,5499463
1554,1364,566488
2906,1365,1585136
1406,1366,4369777
155,1367,2653667
2124,1368,3333713
2854,1369,4270764
1956,1370,2617906
1835,1371,4306206
847,1372,3370591
1049,1373,1621803
2235,1374,943255
376,1375,1465622
2204,1376,1592522
1959,1377,2002623
2725,1378,1958080
2459,1379,4065501
2387,1380,4530009
2613,1381,5100555
1161,1382,3716335
711,1383,2179385
1413,1384,3311575
1067,1385,4013187
2095,1386,5317831
79,1387,5344158
2425,1388,1830417
2353,1389,1092910
1168,1390,5145933
554,1391,1701238
198,1392,2871254
2386,1393,1688359
1704,1394,831403
1769,1395,4306201
1139,1396,1922933
85,1397,2586327
638,1398,2765735
1021,1399,3743892
524,1400,2007681
2641,1401,2907900
976,1402,4567088
219,1403,1829990
1845,1404,2747664
2502,1405,4021861
2330,1406,5148113
1577,1407,4111806
2814,1408,2833015
1016,1409,5042803
1957,1410,1574331
1688,1411,4331454
1223,1412,2872143
2933,1413,4195226
2265,1414,518783
2666,1415,3189818
1395,1416,2580467
1563,1417,4860189
2149,1418,4435153
2842,1419,3287033
830,1420,1287743
1677,1421,765268
203,1422,4526854
2408,1423,3972978
497,1424,1431250
2309,1425,5342249
1711,1426,1578134
76,1427,4706384
2194,1428,4776844
2512,1429,4615638
2382,1430,2471514
65,1431,2708591
1814,1432,4527632
967,1433,3126248
2809,1434,1477198
969,1435,4421084
569,1436,5233795
170,1437,3663039
2457,1438,3321040
2228,1439,1321367
1746,1440,3336522
492,1441,5019595
1914,1442,3866078
1626,1443,1762964
1234,1444,2696144
1692,1445,3492112
2714,1446,5057756
1414,1447,5245237
131,1448,1405821
791,1449,3849506
464,1450,577803
707,1451,1043921
2674,1452,2727359
2209,1453,5341481
2031,1454,1968594
2600,1455,4607216
1070,1456,707204
755,1457,3522974
2754,1458,5293241
1334,1459,2283468
1737,1460,5263806
2011,1461,2595532
479,1462,4901993
126,1463,834386
2020,1464,2349405
305,1465,4291471
702,1466,4073132
2341,1467,4272286
1460,1468,2178200
1678,1469,5473431
2441,1470,4081522
1705,1471,730946
2721,1472,1859108
2780,1473,2197670
2420,1474,4699466
1186,1475,5356095
971,1476,2126714
2834,1477,3157709
2155,1478,3715556
1596,1479,3740105
2469,1480,3744661
119,1481,5054899
112,1482,2500950
2729,1483,1122758
1964,1484,830385
1092,1485,2318989
796,1486,4676691
217,1487,5336207
1391,1488,4445069
1525,1489,4704230
1290,1490,4920821
796,1491,504302
2862,1492,4492265
2598,1493,2406552
2633,1494,552179
1012,1495,1723166
172,1496,2219400
2471,1497,2230417
1896,1498,1047339
326,1499,3480206
1942,1500,3046575
1345,1501,2690575
2506,1502,4728089
1735,1503,4388701
2099,1504,1690083
2576,1505,4296355
1482,1506,2074333
2192,1507,570079
2412,1508,2166767
2865,1509,5461873
565,1510,2321337
435,1511,3628502
2483,1512,5271643
1827,1513,921006
108,1514,2784784
2261,1515,3462137
477,1516,4634101
1591,1517,4051424
1825,1518,1109416
844,1519,1109616
2690,1520,750859
402,1521,1962017
1230,1522,1152168
369,1523,772821
201,1524,1088303
200,1525,1202844
2571,1526,3981082
1789,1527,3936564
2438,1528,3213745
576,1529,1173582
1871,1530,2476137
2644,1531,2025803
222,1532,4569128
612,1533,5267334
1131,1534,3054372
2799,1535,1776586
1407,1536,1843497
2943,1537,3744484
2996,1538,3954489
2131,1539,5169300
874,1540,5095885
1662,1541,1143261
632,1542,2152186
1548,1543,3216636
1931,1544,1304623
2338,1545,2739381
757,1546,2202651
1575,1547,4265544
781,1548,5115435
1962,1549,1942787
118,1550,3745649
1185,1551,4166705
1655,1552,4201248
1091,1553,1312112
1391,1554,913524
1747,1555,4191136
1995,1556,5480494
2881,1557,2245751
1526,1558,797309
863,1559,3125810
2164,1560,3164729
1949,1561,4954022
674,1562,5106952
1185,1563,2593141
2653,1564,4341283
1542,1565,5181404
765,1566,1068787
